,Progress,Duration (in seconds),Finished,Q1,Q2,Q4,Unnamed: 22,Q8,Q10,Q11,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q3_Male,Q3_Non-binary / Other,Q3_Prefer not to say,Q5_Asian,"Q5_Asian,Other",Q5_Black or African American,"Q5_Black or African American,American Indian or Alaska Native","Q5_Black or African American,American Indian or Alaska Native,Other","Q5_Black or African American,Hispanic or Latino/a","Q5_Black or African American,Native Hawaiian or Pacific Islander",Q5_Hispanic or Latino/a,"Q5_Hispanic or Latino/a,American Indian or Alaska Native","Q5_Hispanic or Latino/a,Asian",Q5_Native Hawaiian or Pacific Islander,Q5_Other,Q5_White,"Q5_White,American Indian or Alaska Native","Q5_White,Asian","Q5_White,Black or African American","Q5_White,Black or African American,American Indian or Alaska Native","Q5_White,Black or African American,Hispanic or Latino/a","Q5_White,Hispanic or Latino/a","Q5_White,Hispanic or Latino/a,Asian,Native Hawaiian or Pacific Islander","Q5_White,Native Hawaiian or Pacific Islander",Q6_Buddhism,Q6_Catholic,Q6_Hinduism,Q6_Islam,Q6_Judaism,Q6_Other,Q6_Protestant / Other Christian Denomination,Q7_4 year degree,Q7_Doctorate,Q7_High school graduate / GED,Q7_Less than High School,Q7_Professional degree,Q7_Some college,Q9_Independent,Q9_Other third party,Q9_Republican,Q12_Kamala Harris,Q12_Other,Q20
151,100,88,True,1.0,3.0,1.0,,4.0,0.0,1.0,1.0,1.0,3.0,3.0,"The Voter Information Handbook sent to my house,Social Media,Friends/Family",I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0
152,100,64,True,14.0,3.0,1.0,,2.0,3.0,3.0,2.0,3.0,3.0,3.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0
153,100,151,True,11.0,3.0,0.0,,1.0,2.0,0.0,0.0,0.0,2.0,3.0,"Social Media,Friends/Family",I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3.0
154,100,74,True,6.0,0.0,1.0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Social Media,I wanted to wait to learn more about the candidates,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4.0
155,100,66,True,6.0,3.0,1.0,,3.0,3.0,3.0,2.0,2.0,3.0,3.0,The Voter Information Handbook sent to my house,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
156,100,66,True,5.0,4.0,1.0,,1.0,0.0,2.0,1.0,0.0,2.0,2.0,Rhode Island Secretary of State's Website,I prefer voting on election day,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3.0
157,100,53,True,11.0,3.0,0.0,,1.0,0.0,0.0,3.0,0.0,1.0,1.0,,I did not feel like I had all the information necessary to vote early or by mail,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,4.0
158,100,74,True,12.0,2.0,0.0,,4.0,3.0,3.0,3.0,2.0,3.0,3.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0
159,100,90,True,8.0,3.0,0.0,,0.0,0.0,2.0,2.0,2.0,3.0,3.0,Social Media,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0
160,100,67,True,9.0,3.0,1.0,,4.0,3.0,3.0,1.0,2.0,3.0,3.0,"The Voter Information Handbook sent to my house,Social Media,Friends/Family",I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0
161,100,75,True,1.0,1.0,0.0,,3.0,3.0,0.0,3.0,0.0,3.0,2.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0
162,100,90,True,15.0,4.0,0.0,Armenian Apostolic,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Rhode Island Secretary of State's Website,I prefer voting on election day,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0
163,100,50,True,9.0,4.0,0.0,,2.0,3.0,3.0,2.0,2.0,3.0,2.0,The Voter Information Handbook sent to my house,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0
164,100,72,True,3.0,2.0,1.0,,3.0,1.0,3.0,2.0,2.0,3.0,2.0,,Today was the best option for my schedule,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0
165,100,61,True,7.0,3.0,1.0,baptist,1.0,3.0,1.0,1.0,2.0,1.0,2.0,"Social Media,Friends/Family",I do not trust mail-in voting,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.0
166,100,90,True,8.0,2.0,0.0,,0.0,4.0,0.0,2.0,3.0,3.0,3.0,Social Media,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0
167,100,59,True,5.0,2.0,0.0,,2.0,3.0,1.0,3.0,2.0,2.0,3.0,The Voter Information Handbook sent to my house,I prefer voting on election day,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3.0
168,100,16,True,,,,,,,3.0,3.0,2.0,3.0,3.0,,,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
169,100,60,True,6.0,4.0,0.0,,0.0,1.0,1.0,3.0,3.0,3.0,3.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0
170,100,93,True,12.0,4.0,1.0,,2.0,1.0,3.0,3.0,2.0,3.0,2.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.0
171,100,58,True,14.0,3.0,1.0,,,3.0,3.0,3.0,2.0,3.0,3.0,The Voter Information Handbook sent to my house,Today was the best option for my schedule,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
172,100,70,True,1.0,1.0,0.0,,3.0,1.0,0.0,3.0,0.0,2.0,2.0,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house,Social Media",I forgot to vote early or by mail,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.0
173,100,100,True,3.0,0.0,0.0,,1.0,1.0,2.0,1.0,2.0,3.0,1.0,Social Media,"I prefer voting on election day,I do not trust mail-in voting",4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0
174,100,85,True,15.0,4.0,1.0,,3.0,1.0,1.0,3.0,1.0,2.0,2.0,"Rhode Island Secretary of State's Website,Friends/Family",I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4.0
175,100,84,True,6.0,2.0,0.0,,2.0,1.0,1.0,3.0,1.0,0.0,1.0,,,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,3.0
176,100,74,True,12.0,4.0,1.0,,1.0,4.0,4.0,3.0,2.0,2.0,3.0,,I prefer voting on election day,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3.0
177,100,110,True,14.0,4.0,1.0,,3.0,1.0,3.0,1.0,2.0,2.0,2.0,The Voter Information Handbook sent to my house,I prefer voting on election day,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0
178,100,71,True,11.0,2.0,1.0,,2.0,3.0,3.0,3.0,2.0,3.0,3.0,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house,Social Media,Friends/Family,Religious/Community Organizations","I prefer voting on election day,Today was the best option for my schedule",1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0
179,100,57,True,9.0,3.0,1.0,,3.0,3.0,3.0,3.0,2.0,3.0,3.0,Friends/Family,I prefer voting on election day,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4.0
180,100,71,True,15.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,2.0,2.0,Social Media,"I prefer voting on election day,I wanted to wait to learn more about the candidates",4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
181,100,63,True,7.0,4.0,0.0,,0.0,3.0,3.0,2.0,2.0,2.0,3.0,Friends/Family,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0
182,100,65,True,3.0,4.0,0.0,,0.0,0.0,3.0,1.0,2.0,2.0,2.0,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house",I prefer voting on election day,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4.0
183,100,72,True,9.0,5.0,0.0,,2.0,2.0,0.0,3.0,2.0,0.0,0.0,"Social Media,Friends/Family",I prefer voting on election day,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
184,100,56,True,5.0,2.0,0.0,,1.0,0.0,2.0,3.0,0.0,3.0,3.0,Friends/Family,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0
185,100,49,True,14.0,0.0,0.0,,1.0,0.0,3.0,3.0,2.0,2.0,2.0,The Voter Information Handbook sent to my house,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
186,100,84,True,1.0,0.0,0.0,,0.0,2.0,3.0,0.0,2.0,2.0,3.0,"Rhode Island Secretary of State's Website,Social Media","I prefer voting on election day,I wanted to wait to learn more about the candidates",4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0
187,100,68,True,8.0,5.0,1.0,,2.0,1.0,1.0,1.0,2.0,2.0,3.0,Social Media,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
188,100,102,True,8.0,0.0,0.0,,0.0,0.0,3.0,3.0,3.0,3.0,3.0,,I did not feel like I had all the information necessary to vote early or by mail,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4.0
189,100,138,True,11.0,3.0,0.0,,1.0,2.0,1.0,3.0,0.0,2.0,3.0,"Social Media,Friends/Family",Today was the best option for my schedule,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4.0
190,100,76,True,6.0,4.0,1.0,,2.0,0.0,2.0,0.0,2.0,3.0,3.0,,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,4.0
191,100,68,True,3.0,2.0,0.0,Agnostic,3.0,2.0,1.0,3.0,2.0,2.0,2.0,Social Media,Today was the best option for my schedule,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0
192,100,82,True,12.0,2.0,0.0,,2.0,2.0,2.0,3.0,2.0,3.0,3.0,"Social Media,Friends/Family,Religious/Community Organizations",,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0
193,100,78,True,1.0,1.0,0.0,,1.0,1.0,2.0,1.0,2.0,3.0,1.0,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house,Social Media","I prefer voting on election day,I forgot to vote early or by mail,Today was the best option for my schedule",4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0
194,100,54,True,9.0,2.0,1.0,,2.0,0.0,2.0,3.0,2.0,2.0,2.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
195,100,44,True,7.0,4.0,0.0,,0.0,3.0,3.0,2.0,3.0,3.0,3.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0
196,100,71,True,11.0,2.0,0.0,,1.0,4.0,3.0,3.0,2.0,3.0,3.0,,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4.0
197,100,57,True,5.0,2.0,1.0,,3.0,0.0,3.0,2.0,2.0,3.0,2.0,Social Media,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0
198,100,98,True,15.0,2.0,0.0,,1.0,2.0,2.0,3.0,2.0,2.0,1.0,Social Media,"I prefer voting on election day,I do not trust mail-in voting,I wanted to wait to learn more about the candidates",4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0
199,100,100,True,6.0,0.0,0.0,,0.0,3.0,3.0,1.0,2.0,3.0,2.0,The Voter Information Handbook sent to my house,I prefer voting on election day,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.0
200,100,68,True,1.0,2.0,0.0,,2.0,1.0,3.0,3.0,2.0,3.0,2.0,"The Voter Information Handbook sent to my house,Social Media,Friends/Family",Today was the best option for my schedule,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0
201,100,82,True,15.0,2.0,0.0,,3.0,3.0,3.0,2.0,2.0,3.0,3.0,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house",I forgot to vote early or by mail,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0
202,100,77,True,3.0,3.0,0.0,,2.0,3.0,3.0,0.0,1.0,3.0,3.0,"Social Media,Friends/Family",Today was the best option for my schedule,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0
203,100,81,True,14.0,0.0,0.0,,0.0,0.0,3.0,2.0,1.0,2.0,3.0,"Social Media,Friends/Family",I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4.0
204,100,81,True,8.0,5.0,1.0,,2.0,1.0,3.0,3.0,1.0,3.0,3.0,"Rhode Island Secretary of State's Website,Social Media,Friends/Family,Religious/Community Organizations",I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.0
205,100,69,True,6.0,5.0,0.0,,1.0,3.0,3.0,3.0,2.0,3.0,3.0,,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
206,100,66,True,3.0,3.0,1.0,,2.0,0.0,2.0,0.0,2.0,2.0,2.0,Rhode Island Secretary of State's Website,Today was the best option for my schedule,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4.0
207,100,114,True,14.0,5.0,1.0,,2.0,,3.0,2.0,3.0,3.0,2.0,The Voter Information Handbook sent to my house,I forgot to vote early or by mail,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0
208,100,71,True,1.0,2.0,1.0,,3.0,3.0,4.0,3.0,3.0,3.0,3.0,"Rhode Island Secretary of State's Website,211 Voter Hotline,The Voter Information Handbook sent to my house,Friends/Family",I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3.0
209,100,95,True,8.0,4.0,0.0,,0.0,2.0,4.0,3.0,3.0,3.0,3.0,The Voter Information Handbook sent to my house,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.0
210,100,104,True,9.0,0.0,0.0,,2.0,1.0,3.0,3.0,2.0,3.0,3.0,Rhode Island Secretary of State's Website,I forgot to vote early or by mail,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3.0
211,100,87,True,11.0,1.0,1.0,,3.0,1.0,3.0,0.0,0.0,0.0,3.0,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house,Friends/Family,Religious/Community Organizations",I prefer voting on election day,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0
212,100,67,True,9.0,0.0,0.0,,1.0,0.0,3.0,1.0,2.0,2.0,2.0,Rhode Island Secretary of State's Website,Today was the best option for my schedule,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0
213,100,53,True,5.0,5.0,1.0,,2.0,2.0,0.0,3.0,0.0,2.0,3.0,,I prefer voting on election day,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0
214,100,55,True,3.0,4.0,0.0,,0.0,2.0,0.0,0.0,0.0,3.0,2.0,Social Media,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0
215,100,159,True,12.0,5.0,0.0,,4.0,1.0,1.0,3.0,0.0,3.0,3.0,The Voter Information Handbook sent to my house,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4.0
216,100,70,True,1.0,2.0,1.0,,3.0,3.0,3.0,3.0,2.0,3.0,3.0,Social Media,Today was the best option for my schedule,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
217,100,77,True,11.0,0.0,0.0,,0.0,0.0,2.0,1.0,2.0,3.0,3.0,Friends/Family,Today was the best option for my schedule,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0
218,100,75,True,15.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,Rhode Island Secretary of State's Website,"I wanted to wait to learn more about the candidates,Today was the best option for my schedule",4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0
219,100,84,True,6.0,1.0,0.0,,2.0,0.0,3.0,0.0,2.0,2.0,1.0,Social Media,"I prefer voting on election day,Today was the best option for my schedule",4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0
220,100,74,True,14.0,0.0,0.0,,0.0,2.0,1.0,3.0,2.0,2.0,2.0,Friends/Family,I wanted to wait to learn more about the candidates,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0
221,100,92,True,15.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,3.0,2.0,"211 Voter Hotline,Social Media,Friends/Family",I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
222,100,51,True,9.0,4.0,0.0,,0.0,,3.0,1.0,2.0,2.0,2.0,Rhode Island Secretary of State's Website,I prefer voting on election day,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
223,100,65,True,3.0,3.0,1.0,,1.0,3.0,3.0,1.0,1.0,3.0,2.0,The Voter Information Handbook sent to my house,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0
224,100,100,True,9.0,0.0,0.0,,,0.0,1.0,0.0,2.0,3.0,3.0,Friends/Family,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3.0
225,100,79,True,6.0,5.0,0.0,,0.0,3.0,3.0,2.0,3.0,3.0,3.0,The Voter Information Handbook sent to my house,I prefer voting on election day,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3.0
226,100,144,True,12.0,4.0,1.0,,4.0,1.0,1.0,0.0,1.0,3.0,3.0,Rhode Island Secretary of State's Website,I prefer voting on election day,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
227,100,89,True,8.0,3.0,1.0,,0.0,2.0,0.0,3.0,2.0,2.0,2.0,Social Media,I do not trust mail-in voting,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0
228,100,67,True,5.0,5.0,1.0,,,2.0,0.0,3.0,0.0,2.0,1.0,,I prefer voting on election day,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0
229,100,79,True,9.0,0.0,0.0,Christan,0.0,2.0,3.0,2.0,1.0,1.0,0.0,Friends/Family,Today was the best option for my schedule,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.0
